FIPS,State,County,UnempRate2019,UnempRate2018,UnempRate2017,UnempRate2016,UnempRate2015,UnempRate2014,UnempRate2010,UnempRate2007,PctEmpChange1019,PctEmpChange1819,PctEmpChange0719,PctEmpChange0710,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrade,PctEmpTrans,PctEmpInformation,PctEmpFIRE,PctEmpServices,PctEmpGovt,NumCivEmployed,UnempRate2011,NumCivLaborForce2011,NumEmployed2011,NumCivLaborForce2012,NumUnemployed2010,NumCivLaborForce2008,NumUnemployed2011,NumEmployed2010,NumCivLaborForce2010,NumUnemployed2009,NumEmployed2009,NumCivLaborForce2009,UnempRate2008,UnempRate2012,NumEmployed2008,UnempRate2009,NumUnemployed2008,NumUnemployed2015,NumUnemployed2019,NumCivLaborforce2019,NumUnemployed2018,NumEmployed2018,NumCivLaborforce2018,NumUnemployed2017,NumEmployed2017,NumCivLaborforce2017,NumUnemployed2016,NumEmployed2016,NumCivLaborforce2016,NumCivLaborforce2013,NumEmployed2015,NumEmployed2012,NumUnemployed2014,NumEmployed2014,NumCivLaborforce2014,UnempRate2013,NumUnemployed2013,NumEmployed2019,NumEmployed2013,NumUnemployed2007,NumEmployed2007,NumCivLaborforce2007,NumUnemployed2012,NumCivLaborforce2015
41009,OR,Columbia,4.50,5.00,5.10,6.10,7.20,8.40,12.90,5.70,13.31,0.95,4.24,-8.00,2.400954873,0.390212551,8.713216729,17.6881054,14.01551669,5.986319607,1.110958087,6.468346876,38.63563329,4.590735895,21783,11.30,23569,20906,22920,3050,24202,2663,20599,23649,3285,21355,24640,7.10,10.70,22480,13.30,1722,1622,1097.00,24437,1207,23120,24327,1244,23006,24250,1441,22171,23612,22297,21058,20464,1879,20482,22361,9.60,2147,23340,20150,1354,22391,23745,2456,22680
41011,OR,Coos,4.90,5.30,5.50,6.40,7.40,9.00,12.70,6.60,2.72,0.07,-5.65,-8.15,5.901968662,0.112494978,6.753716352,8.051426276,14.47971073,3.664122137,1.189232624,3.603856971,50.24909602,5.994375251,24890,11.60,27968,24726,27096,3525,28103,3242,24215,27740,3722,24850,28572,8.30,11.10,25771,13.00,2332,1929,1273.00,26147,1390,24856,26246,1452,25007,26459,1689,24745,26434,26336,24019,24091,2332,23705,26037,10.20,2696,24874,23640,1855,26364,28219,3005,25948
41013,OR,Crook,5.30,5.90,6.30,6.90,8.40,9.80,15.90,6.20,12.76,1.45,-1.09,-12.28,4.933500057,0,7.809480505,13.25451859,16.63066955,4.672047289,1.898374446,2.68273275,42.85551893,5.263157895,8797,14.30,9451,8101,9226,1527,9800,1350,8055,9582,1735,7812,9547,9.90,13.60,8826,18.20,974,755,510.00,9593,557,8953,9510,597,8821,9418,648,8693,9341,8908,8268,7975,883,8124,9007,12.10,1078,9083,7830,607,9183,9790,1251,9023
41015,OR,Curry,5.20,6.00,6.10,6.80,8.30,10.10,12.60,6.50,2.72,0.14,-5.14,-7.65,7.796881248,0.199920032,7.610289218,3.758496601,10.52912168,4.291616687,1.479408237,5.197920832,46.20818339,12.92816207,7503,12.00,9213,8105,8951,1186,9518,1108,8209,9395,1250,8233,9483,8.10,11.80,8746,13.20,772,719,463.00,8895,533,8420,8953,544,8422,8966,611,8432,9043,8639,7994,7897,872,7746,8618,10.60,917,8432,7722,621,8889,9510,1054,8713
41017,OR,Deschutes,3.90,4.10,4.20,4.90,5.90,7.70,13.80,5.00,31.95,1.32,18.98,-9.83,2.437057815,0.027255073,9.127042711,7.859681797,15.21968725,3.021906265,2.459770376,5.536186788,50.77165927,3.53975266,88057,12.30,80559,70657,78730,11243,81766,9902,69995,81238,12180,69567,81747,8.20,11.30,75061,14.90,6705,4982,3732.00,96093,3931,91160,95091,3954,89287,93241,4370,85483,89853,78225,79768,69871,6258,74716,80974,9.50,7445,92361,70780,4050,77625,81675,8859,84750
41019,OR,Douglas,4.90,5.30,5.30,6.30,7.50,9.10,14.00,7.70,6.99,0.02,1.48,-5.15,5.510550338,0.246134729,6.239395895,11.91961192,14.07269338,5.068463689,1.43140488,4.533180395,45.72370779,5.254856979,41847,12.70,47485,41453,45703,6694,46549,6032,41184,47878,7394,39763,47157,9.90,11.90,41935,15.70,4614,3328,2276.00,46339,2446,44054,46500,2467,43747,46214,2867,42826,45693,44120,41041,40242,4027,39987,44014,10.60,4657,44063,39463,3614,43421,47035,5461,44369
41021,OR,Gilliam,3.70,3.80,4.20,5.90,6.40,8.00,9.00,4.50,4.47,10.55,-8.71,-12.61,13.21525886,0,6.403269755,3.950953678,6.267029973,12.26158038,2.04359673,1.634877384,44.00544959,10.21798365,734,9.70,973,879,937,86,1200,94,873,959,84,1142,1226,4.30,10.10,1148,6.90,52,52,35.00,947,33,825,858,36,819,855,49,788,837,849,757,842,66,758,824,9.50,81,912,768,47,999,1046,95,809
41023,OR,Grant,6.90,7.00,6.90,7.70,8.70,10.50,13.70,8.00,1.06,1.47,-6.23,-7.21,19.22051965,0.233177881,5.196535643,4.73017988,13.69087275,3.764157229,1.698867422,2.564956696,37.94137242,10.95936043,3002,13.80,3422,2950,3306,465,3379,472,2933,3398,473,2988,3461,10.60,14.00,3021,13.70,358,269,221.00,3185,219,2921,3140,217,2916,3133,238,2870,3108,3188,2822,2843,329,2805,3134,12.40,394,2964,2794,276,3161,3437,463,3091
41025,OR,Harney,5.30,5.90,6.30,6.30,7.20,9.60,14.20,7.30,2.95,1.74,10.15,6.99,18.63354037,1.000690131,2.139406487,1.93236715,11.9047619,8.488612836,0.621118012,1.414768806,41.7184265,12.1463078,2898,13.30,3727,3231,3516,546,3350,496,3290,3836,578,2959,3537,9.50,11.80,3031,16.30,319,237,190.00,3577,210,3329,3539,214,3196,3410,214,3209,3423,3323,3067,3102,315,2963,3278,11.60,384,3387,2939,242,3075,3317,414,3304
41027,OR,Hood River,3.20,3.30,3.60,4.10,4.70,5.40,8.30,4.50,7.59,0.01,13.89,5.85,15.81725361,0.432638228,6.45496236,8.964264082,12.52920308,5.061867267,1.66998356,2.54391278,43.43687808,3.089036947,11557,7.90,14329,13195,14039,1173,13351,1134,13023,14196,1141,12815,13956,5.40,7.30,12634,8.20,717,638,458.00,14470,471,14011,14482,514,13831,14345,576,13330,13906,13728,12888,13021,747,12972,13719,6.30,869,14012,12859,581,12303,12884,1018,13526
41029,OR,Jackson,4.40,4.70,4.70,5.70,6.80,8.40,12.50,5.60,11.94,-0.46,3.34,-7.68,3.6544,0.082133333,6.458666667,9.3216,15.74933333,4.781866667,1.669333333,4.888533333,49.1904,4.203733333,93750,11.70,100467,88693,98382,12576,101904,11774,88392,100968,13110,89199,102309,7.90,11.10,93823,12.80,8081,6652,4501.00,103451,4873,99404,104277,4883,98355,103238,5826,95552,101378,95941,91386,87465,8109,88481,96590,9.70,9347,98950,86594,5723,95750,101473,10917,98038
41031,OR,Jefferson,5.10,5.40,5.60,6.60,7.30,8.90,13.70,6.70,15.62,-0.23,10.98,-4.02,8.366440757,0,6.88244917,14.64127133,12.23416686,2.967983174,0.806263146,2.734283711,43.14092078,8.22622108,8558,12.70,9598,8375,9588,1315,9353,1223,8314,9629,1405,7945,9350,10.10,11.80,8412,15.00,941,706,512.00,10125,545,9635,10180,559,9415,9974,652,9207,9859,9215,8938,8456,834,8546,9380,10.40,962,9613,8253,627,8662,9289,1132,9644
41033,OR,Josephine,5.00,5.40,5.40,6.50,7.70,9.40,14.00,7.00,14.68,0.92,4.93,-8.50,3.150965103,0.076696919,5.528569602,11.20094593,16.12233159,3.873194427,1.342196088,5.007669692,49.76671354,3.930717116,31292,12.60,34489,30133,33355,4839,34991,4356,29652,34491,5123,30209,35332,9.20,12.20,31769,14.50,3222,2570,1782.00,35786,1939,33693,35632,1883,33288,35171,2220,32061,34281,32200,30700,29299,3066,29678,32744,11.10,3564,34004,28636,2457,32405,34862,4056,33270
41035,OR,Klamath,6.20,6.20,5.90,6.80,7.80,9.30,12.90,6.90,1.10,-0.85,-3.42,-4.47,6.938584154,0.042975465,4.910923582,10.27504298,15.02969214,5.457884044,1.039224879,3.430223472,46.12439444,6.751054852,25596,12.00,31289,27533,29978,4035,30867,3756,27186,31221,4414,26847,31261,9.20,11.70,28035,14.10,2832,2238,1806.00,29291,1845,27720,29565,1747,27801,29548,1980,27242,29222,28848,26426,26465,2668,25906,28574,10.80,3107,27485,25741,2115,28458,30573,3513,28664
41037,OR,Lake,5.40,5.50,5.70,6.40,7.70,9.60,13.50,7.30,6.65,1.45,1.72,-4.62,18.55703607,0.227494313,8.222294443,6.857328567,9.879753006,3.574910627,0.877478063,3.314917127,36.85407865,11.63470913,3077,13.10,3753,3261,3627,501,3585,492,3219,3720,466,3223,3689,8.60,13.00,3275,12.60,310,263,195.00,3628,196,3384,3580,200,3309,3509,220,3232,3452,3467,3173,3157,335,3156,3491,11.40,394,3433,3073,264,3375,3639,470,3436
41039,OR,Lane,4.10,4.40,4.40,5.10,5.80,6.90,11.00,5.20,9.21,-0.07,0.70,-7.79,2.094434838,0.134688452,5.458117185,10.09986943,16.19966828,3.845384715,1.780945995,5.079930832,51.75741963,3.549540648,170022,9.70,177473,160315,172255,19648,183901,17158,158655,178303,22635,161255,183890,6.70,8.90,171498,12.30,12403,10028,7317.00,180588,7968,173399,181367,8057,173411,181468,9067,169361,178428,167538,162496,156906,11662,157488,169150,8.00,13415,173271,154123,9403,172060,181463,15349,172524
41041,OR,Lincoln,4.30,4.80,4.80,5.60,6.70,7.80,11.00,5.50,1.36,-0.54,-6.23,-7.49,4.227692947,0.207749039,7.058273605,5.562480524,15.28513556,5.604030331,1.516567986,4.025137634,50.7790589,5.733873481,19254,10.40,21942,19651,21344,2438,22850,2291,19679,22117,2467,20785,23252,6.60,9.90,21339,10.60,1511,1365,901.00,20848,1007,20056,21063,1007,20088,21095,1172,19721,20893,20605,19156,19226,1604,18928,20532,8.80,1813,19947,18792,1238,21272,22510,2118,20521
41043,OR,Linn,4.30,4.60,4.70,5.70,6.70,8.10,12.80,6.30,12.94,0.25,11.79,-1.03,4.755169909,0.017201177,7.27800925,14.50250373,14.89430832,5.127862085,0.82374527,4.493329766,42.61304996,5.494820534,52322,11.40,56637,50197,55287,7321,55235,6440,49751,57072,7846,48351,56197,7.80,10.70,50937,14.00,4298,3710,2529.00,58720,2711,56053,58764,2741,55063,57804,3241,53574,56815,53526,51479,49347,4381,49668,54049,9.70,5171,56191,48355,3386,50267,53653,5940,55189
41045,OR,Malheur,4.10,4.50,4.60,5.50,6.40,7.90,9.70,5.60,-3.02,-0.66,-1.66,1.41,12.77972998,0.221934529,6.07545774,11.06898465,16.05326429,3.162567043,1.118919919,3.495468837,40.08692436,5.936748659,10814,9.40,13373,12111,12825,1302,12760,1262,12172,13474,1435,11721,13156,7.50,9.40,11800,10.90,960,760,510.00,12314,558,11882,12440,581,11963,12544,688,11787,12475,12329,11195,11624,952,11074,12026,8.50,1045,11804,11284,716,12003,12719,1201,11955
41047,OR,Marion,3.90,4.20,4.30,5.10,6.00,7.40,11.20,5.40,12.67,0.80,8.31,-3.87,5.603651609,0.125573886,7.664657927,10.50900611,14.92933977,3.819040722,1.146110864,4.914656266,43.43394747,7.854015374,150509,10.50,154593,138379,150568,17324,155375,16214,138026,155350,17604,140497,158101,6.60,10.00,145070,11.10,10305,9145,6366.00,161879,6788,154278,161066,6938,153168,160106,7958,149396,157354,147319,143470,135549,10966,138180,149146,8.80,13011,155513,134308,8182,143586,151768,15019,152615
41049,OR,Morrow,4.10,4.20,4.40,4.90,5.70,6.90,9.30,5.40,5.45,-0.35,8.76,3.14,20.45501983,0,3.71529952,14.92381549,12.89918597,7.868920893,0.438321853,3.151742851,30.34857024,6.199123356,4791,8.20,5792,5316,5642,535,5447,476,5194,5729,543,5262,5805,6.40,8.10,5100,9.40,347,318,235.00,5712,242,5496,5738,253,5501,5754,280,5485,5765,5530,5224,5185,377,5096,5473,7.70,425,5477,5105,290,5036,5326,457,5542
41051,OR,Multnomah,3.30,3.60,3.60,4.20,4.90,5.90,9.60,4.90,16.33,0.94,22.08,4.94,0.806073301,0.041337092,4.728684691,9.404420747,13.79358393,4.789296944,2.30582017,6.007812246,54.64856505,3.474405837,430606,8.30,424717,389294,419500,40327,388379,35423,378511,418838,41505,351886,393391,5.90,7.60,365522,10.60,22857,21066,14878.00,455189,16298,436194,452492,16442,436974,453416,18733,425011,443744,411694,408570,387585,24703,394554,419257,6.80,27920,440311,383774,18475,360681,379156,31915,429636
41053,OR,Polk,4.10,4.30,4.30,5.00,5.60,6.80,9.70,4.90,16.42,0.67,4.54,-10.20,5.626114082,0.030637255,6.11631016,8.400178253,12.3328877,2.815842246,0.880124777,4.392268271,48.72994652,10.67569073,35904,9.30,36294,32929,35226,3537,39707,3365,32848,36385,3810,36388,40198,5.60,8.90,37465,9.50,2242,2058,1620.00,39860,1696,37986,39682,1703,37609,39312,1934,36384,38318,34690,34524,32092,2418,33067,35485,8.10,2801,38240,31889,1890,36579,38469,3134,36582
41055,OR,Sherman,3.40,4.00,4.70,4.60,6.10,7.50,11.70,4.80,12.64,4.29,1.69,-9.72,18.91515994,0.417246175,10.57023644,3.337969402,10.7093185,11.12656467,0.556328234,1.251738526,34.7705146,8.344923505,719,11.10,920,818,895,106,974,102,799,905,96,954,1050,5.90,10.70,917,9.10,57,54,32.00,932,36,863,899,42,856,898,41,853,894,864,834,799,66,815,881,9.30,80,900,784,45,885,930,96,888
41057,OR,Tillamook,3.90,4.30,4.20,4.90,5.60,6.90,10.50,4.90,8.38,0.70,-3.38,-10.85,8.165235016,0.077212624,6.910529872,12.80764405,12.59530933,5.993629958,1.245053566,3.744812277,42.66962648,5.79094682,10361,9.90,11647,10493,11169,1230,12603,1154,10538,11768,1231,11639,12870,5.50,9.70,11910,9.60,693,641,458.00,11879,508,11342,11850,499,11249,11748,572,11066,11638,10924,10748,10085,772,10386,11158,8.40,914,11421,10010,612,11821,12433,1084,11389
41059,OR,Umatilla,4.80,4.90,4.80,5.30,6.40,7.70,10.30,5.80,6.37,0.68,1.43,-4.65,9.863405831,0.02800336,4.7543483,12.1970192,15.11870313,7.00706307,1.18547559,2.501633529,38.34904633,8.995301658,32139,9.50,37378,33818,36674,3773,37635,3560,32916,36689,3778,34960,38738,6.60,9.10,35163,9.80,2472,2241,1765.00,36779,1774,34776,36550,1770,34932,36702,1920,34084,36004,35210,33005,33354,2731,32524,35255,8.80,3102,35014,32108,2123,34522,36645,3320,35246
41061,OR,Union,4.80,5.30,5.30,5.90,6.20,7.20,10.30,5.50,1.48,0.33,-1.73,-3.17,6.164988518,0.044161809,6.739092033,10.80197845,12.37413884,5.184596361,1.536830949,4.769475358,45.60148384,6.783253842,11322,10.00,12458,11216,12211,1290,12320,1242,11196,12486,1468,11166,12634,8.10,9.40,11322,11.60,998,720,576.00,11938,630,11325,11955,631,11342,11973,707,11266,11973,11733,10982,11060,839,10742,11581,8.40,989,11362,10744,673,11562,12235,1151,11702
41063,OR,Wallowa,5.80,5.80,5.70,6.80,7.80,10.00,12.90,6.10,5.50,0.53,-6.01,-10.91,13.3553719,0,10.67768595,6.743801653,11.00826446,3.008264463,0.991735537,5.553719008,41.81818182,6.842975207,3025,12.20,3487,3061,3351,452,3671,426,3053,3505,453,3309,3762,7.60,11.50,3392,12.00,279,253,199.00,3420,199,3204,3403,188,3130,3318,224,3091,3315,3222,2990,2966,320,2886,3206,11.10,359,3221,2863,221,3427,3648,385,3243
41065,OR,Wasco,4.10,4.20,4.20,4.80,5.60,6.60,9.60,4.90,3.51,0.06,1.75,-1.70,10.62483751,0.138660196,6.543027992,8.224282867,17.58384609,4.003813155,1.750584973,2.218563134,43.66062917,5.251754918,11539,8.80,13905,12681,13801,1307,13338,1224,12375,13682,1283,12849,14132,6.10,8.40,12527,9.10,811,729,551.00,13360,559,12801,13360,573,13228,13801,657,13030,13687,13690,12294,12639,890,12673,13563,7.60,1035,12809,12655,650,12589,13239,1162,13023
41067,OR,Washington,3.10,3.40,3.50,4.10,4.70,5.60,9.00,4.30,19.45,1.04,15.92,-2.96,1.405069805,0.022244725,5.589070204,17.2791713,14.02513322,3.968193363,2.215176215,7.0306612,45.10499842,3.360281545,301195,7.70,294384,271644,291013,25963,289385,22740,263707,289670,27581,263307,290888,5.30,7.10,274019,9.50,15366,14158,9998.00,325006,10966,311753,322719,11165,309262,320427,12855,300470,313325,287115,287469,270395,16377,276570,292947,6.30,18067,315008,269048,12231,271750,283981,20618,301627
41069,OR,Wheeler,4.30,3.30,4.00,4.20,5.20,6.20,9.50,5.60,-1.71,-1.00,19.76,21.84,15.91836735,0.816326531,14.69387755,3.673469388,3.265306122,4.489795918,0.816326531,1.836734694,43.06122449,11.42857143,490,8.50,767,702,781,74,617,65,703,777,60,596,656,6.00,6.90,580,9.10,37,36,31.00,722,24,698,722,29,704,733,29,657,686,731,656,727,45,684,729,6.30,46,691,685,34,577,611,54,692
41071,OR,Yamhill,3.40,3.70,3.70,4.60,5.30,6.40,10.40,5.00,15.46,0.96,19.72,3.68,6.516939798,0.199541479,6.109365713,15.34346608,14.57714189,3.708499618,0.959497325,4.472701027,43.54037531,4.572471767,47108,9.20,51404,46668,50544,5341,47894,4736,45885,51226,5627,42762,48389,6.50,8.50,44786,11.60,3108,2688,1858.00,54839,1989,52479,54468,2025,51981,54006,2443,50733,53176,49342,48173,46248,3219,46773,49992,7.50,3717,52981,45625,2328,44255,46583,4296,50861
42000,PA,Pennsylvania,4.40,4.20,4.90,5.40,5.30,5.90,8.50,4.40,6.28,0.92,2.37,-3.68,0.875049049,0.48460679,5.812144282,11.83291997,14.08791095,5.477440012,1.671066863,6.462745924,49.27937233,4.016743829,6151998,7.90,6395506,5888745,6462939,540062,6451535,506761,5840887,6380949,514912,5885351,6400263,5.30,7.80,6109645,8.00,341890,339484,284013.00,6491640,272929,6150782,6423711,313066,6112981,6426047,346693,6102096,6448789,6442411,6073961,5957314,374432,6017923,6392355,7.40,474600,6207627,5967811,278934,6064063,6342997,505625,6413445
42001,PA,Adams,3.30,3.30,3.60,4.00,4.20,4.60,7.70,3.30,6.27,0.35,-0.92,-6.76,2.581248632,0.320417139,7.391486059,17.15127271,14.2714988,4.830139113,0.949310407,3.783310446,43.67424921,5.047067487,50247,6.70,54084,50472,54757,4215,56402,3612,50375,54590,4085,50893,54978,4.30,6.40,53970,7.40,2432,2304,1819.00,55350,1792,53346,55138,2018,53389,55407,2192,53186,55378,55379,52623,51253,2527,52576,55103,5.90,3243,53531,52136,1864,54028,55892,3504,54927
42003,PA,Allegheny,4.10,4.00,4.70,5.20,5.00,5.40,7.60,4.10,5.98,0.75,2.57,-3.22,0.147450639,0.605635109,4.953190019,7.833435152,13.38490374,4.81277607,1.956519653,9.091243479,54.11934226,3.095503875,625294,7.10,643099,597444,653230,48202,643395,45655,587891,636093,43482,595899,639381,4.80,7.00,612419,6.80,30976,32019,26828.00,649873,25725,618427,644152,30403,615683,646086,33486,613814,647300,651471,614774,607825,34617,611659,646276,6.50,42622,623045,608849,26233,607439,633672,45405,646793
42005,PA,Armstrong,5.10,5.00,6.10,7.50,6.60,6.40,9.10,5.00,0.30,0.78,-1.67,-1.97,0.988795896,2.217197624,9.054400648,15.25715443,14.36960043,5.824784017,1.265523758,3.972057235,43.72975162,3.320734341,29632,8.20,33636,30876,33904,3059,33403,2760,30578,33637,3020,30082,33102,5.90,8.00,31430,9.10,1973,2188,1636.00,32307,1590,30434,32024,1981,30356,32337,2475,30603,33078,33614,30800,31182,2134,30999,33133,7.70,2578,30671,31036,1642,31192,32834,2722,32988
42007,PA,Beaver,4.50,4.50,5.50,6.20,6.00,6.50,8.60,4.50,2.69,0.75,-5.34,-7.82,0.33664221,0.739872988,5.768543067,12.22886738,14.49041248,8.896972686,0.992662926,5.880757137,47.51710956,3.148159566,81095,7.80,85923,79212,86891,7348,90548,6711,78263,85611,7270,82665,89935,5.50,7.50,85593,8.10,4955,5179,3805.00,84172,3769,79769,83538,4653,79801,84454,5272,80021,85293,86547,80511,80348,5561,80318,85879,7.20,6254,80367,80293,4029,84904,88933,6543,85690
42009,PA,Bedford,4.70,4.40,5.10,5.80,6.10,6.60,10.10,5.60,-1.32,-0.26,1.33,2.68,3.301993914,0.799382295,9.61529727,13.7893446,15.5107417,8.261797702,0.98106009,2.634328019,40.80483263,4.301221783,22017,9.10,24974,22705,25078,2556,24468,2269,22810,25366,2643,21639,24282,6.80,8.60,22801,10.90,1667,1459,1112.00,23622,1050,22569,23619,1221,22540,23761,1404,22639,24043,24716,22637,22915,1601,22648,24249,8.40,2070,22510,22646,1330,22215,23545,2163,24096
42011,PA,Berks,4.30,4.10,4.60,5.00,4.90,5.50,8.70,4.20,7.73,1.40,6.33,-1.30,1.591607262,0.223996692,5.487180497,18.58877161,15.1820527,5.464534678,1.299673113,5.394628018,44.2730692,2.494486235,203128,7.90,210162,193589,211799,18230,206505,16573,191919,210149,17796,186095,203891,5.30,7.70,195467,8.70,11038,10460,9384.00,216147,8770,203905,212675,9718,202750,212468,10580,202560,213140,211349,201806,195566,11569,199318,210887,7.10,15072,206763,196277,8621,194447,203068,16233,212266
42013,PA,Blair,4.50,4.20,4.80,5.30,5.10,5.70,8.00,4.20,0.05,-0.05,-8.83,-8.87,1.126671023,0.399102901,6.632878309,10.58329066,18.99977043,6.940152224,1.668815229,3.629010896,45.83149381,4.188814523,56627,7.30,61524,57041,61849,4948,65574,4483,56832,61780,4649,60447,65096,5.20,7.40,62177,7.10,3397,3135,2691.00,59551,2471,56888,59359,2880,57259,60139,3204,57624,60828,61530,57786,57250,3490,57424,60914,7.00,4290,56860,57240,2729,62365,65094,4599,60921
42015,PA,Bradford,4.40,4.30,5.10,6.50,5.90,5.40,7.20,4.70,-3.13,0.35,-5.69,-2.65,3.276171934,2.119215216,7.293694773,18.19679497,13.28066497,6.743297888,1.415306275,3.50456792,41.31720833,2.85307773,26708,6.50,32016,29943,32637,2229,31147,2073,28591,30820,2619,28724,31343,5.30,6.90,29509,8.40,1638,1852,1262.00,28959,1245,27601,28846,1495,27806,29301,1967,28196,30163,31862,29478,30393,1716,29893,31609,7.30,2323,27697,29539,1459,29368,30827,2244,31330
42017,PA,Bucks,3.80,3.70,4.20,4.60,4.70,5.20,7.60,3.80,6.62,1.32,-0.62,-6.80,0.392662238,0.09680425,6.614452874,11.51577304,15.49321765,4.091189603,2.156617175,7.634830169,48.81959318,3.184859815,330564,7.30,336345,311783,338749,25727,353465,24562,311423,337150,25117,318801,343918,4.70,7.20,336821,7.30,16644,15716,13226.00,345279,12649,327738,340387,14366,326004,340370,15698,325030,340728,337193,321478,314432,17559,317554,335113,6.60,22238,332053,314955,13226,334141,347367,24317,337194
42019,PA,Butler,3.90,3.80,4.50,5.00,4.70,5.10,7.40,4.00,8.30,0.76,3.26,-4.65,0.579266334,0.653146883,6.54752982,13.65612352,15.32860783,5.936141508,1.669272116,6.306614986,46.04578453,3.277512474,93394,6.70,96649,90204,97983,7056,99234,6445,88725,95781,6965,92726,99691,4.60,6.40,94635,7.00,4599,4618,3904.00,99994,3809,95362,99171,4476,94181,98657,4973,93599,98572,97878,93370,91690,4920,92467,97387,6.20,6024,96090,91854,3893,93055,96948,6293,97988
42021,PA,Cambria,5.30,5.10,6.00,6.80,6.50,7.00,9.40,5.30,-9.09,-0.33,-15.05,-6.55,0.570571095,1.10798974,5.988379194,9.479855525,14.3899077,6.349566401,1.568634294,4.634363386,50.47024131,5.440491354,57311,8.70,66183,60429,65983,6290,69579,5754,60461,66751,5896,63172,69068,6.10,8.80,65313,8.50,4266,4076,3101.00,58064,2989,55147,58136,3575,56073,59648,4155,57163,61318,64646,58182,60187,4393,58579,62972,8.70,5639,54963,59007,3633,64702,68335,5796,62258
42023,PA,Cameron,6.00,4.90,6.80,7.40,7.10,7.00,12.60,6.00,-12.09,-3.21,-18.24,-7.00,4.089219331,1.25464684,4.089219331,33.96840149,9.897769517,4.507434944,0.882899628,1.812267658,33.96840149,5.529739777,2152,10.70,2510,2242,2454,322,2536,268,2233,2555,404,1960,2364,9.00,10.30,2308,17.10,228,161,125.00,2088,105,2028,2133,149,2045,2194,164,2067,2231,2355,2099,2202,162,2136,2298,9.70,228,1963,2127,154,2401,2555,252,2260
42025,PA,Carbon,5.40,5.00,5.50,6.00,6.10,7.10,10.60,5.40,7.37,1.42,3.75,-3.37,0.814143616,0.286142526,6.298542036,16.03079439,13.64627333,7.163782532,2.905709225,4.619157923,45.09129309,3.14416133,29356,10.00,31872,28669,32308,3365,31601,3203,28421,31786,3173,28281,31454,6.70,10.00,29475,10.10,2126,1902,1736.00,32252,1584,30089,31673,1740,29750,31490,1878,29674,31552,32223,29518,29076,2238,29330,31568,9.30,3002,30516,29221,1668,29413,31081,3232,31420
42027,PA,Centre,3.30,3.20,3.70,4.20,4.00,4.30,5.90,3.50,6.50,0.63,8.93,2.29,0.845701776,0.569447883,4.14250531,7.069232874,11.19740426,3.106553211,1.042467521,3.810218788,64.64862329,3.567845089,76741,5.40,77399,73198,77567,4599,75538,4201,72739,77338,4376,70944,75320,4.30,5.50,72293,5.80,3245,3084,2680.00,80144,2561,76979,79540,2900,76192,79092,3287,75622,78909,78023,74635,73313,3331,74263,77594,5.30,4110,77464,73913,2588,71112,73700,4254,77719
42029,PA,Chester,3.20,3.10,3.60,3.90,3.80,4.20,6.20,3.10,9.75,1.33,7.14,-2.38,2.40899635,0.145102423,5.625680168,11.01482858,12.84970794,3.521324874,2.188751601,10.24563767,49.81936229,2.180608098,270154,5.80,270053,254461,272982,16841,274238,15592,252699,269540,16739,251383,268122,3.90,5.60,263491,6.20,10747,10526,9139.00,286480,8870,273694,282564,10030,271014,281044,10840,269412,280252,273553,266233,257629,11371,262363,273734,5.30,14448,277341,259105,8357,258865,267222,15353,276759
42031,PA,Clarion,4.90,4.80,5.60,6.10,6.00,6.30,10.20,4.80,-7.30,-1.57,-15.68,-9.05,1.627353141,1.190746201,6.838285325,13.09253799,12.08323883,6.333635745,0.714447721,3.288727603,50.35722386,4.473803584,17636,9.90,19104,17208,19002,2003,20835,1896,17571,19574,1956,18702,20658,6.20,9.00,19537,9.50,1298,1089,842.00,17131,826,16549,17375,992,16731,17723,1107,16913,18020,18681,17159,17297,1154,17274,18428,8.10,1514,16289,17167,967,19319,20286,1705,18248
42033,PA,Clearfield,5.20,4.90,5.90,7.30,6.60,7.20,10.40,5.50,0.04,0.58,-11.51,-11.54,1.114912695,2.3684521,6.851698915,11.5768051,15.58223218,8.232067013,0.949740444,4.179447853,43.40490798,5.739735724,33904,9.40,38042,34475,38233,3975,40775,3567,34102,38077,4056,36674,40730,6.70,9.40,38038,10.00,2737,2413,1873.00,35987,1761,33918,35679,2109,33750,35859,2638,33655,36293,37794,33955,34658,2643,34036,36679,9.00,3410,34114,34384,2229,38551,40780,3575,36368
42035,PA,Clinton,5.40,5.20,6.10,7.10,6.90,7.30,9.40,5.20,2.12,-0.12,-4.40,-6.38,1.22012649,1.085800638,6.889796832,16.60603347,15.3411317,4.796552303,1.309677058,3.391727766,44.65215201,4.707001735,17867,8.40,19181,17576,19462,1762,19460,1605,16987,18749,1709,17629,19338,6.20,8.80,18258,8.80,1202,1288,991.00,18338,962,17368,18330,1117,17233,18350,1309,17238,18547,19289,17453,17742,1380,17576,18956,9.00,1744,17347,17545,1004,18145,19149,1720,18741
